상용화되면,157
공학과,158
정확도를,159
나타낸다,160
16편이,161
에너지시스템,162
해결책으로,163
남기지는,164
만들어야,165
센서,166
돌에선,167
85%의,168
고든(Sir,169
제약사가,170
"개기일식,",171
‘탈,172
22%(35명)는,173
비난으로부터,174
계속해서,175
"찾고,",176
색깔이,177
높일,178
상에,179
650㎞,180
나머지,181
방법도,182
시켜야,183
자극에,184
발생하는,185
엑스포(IAAPA,186
충전할,187
전달된다는,188
안전하게,189
아주,190
운전자들에게,191
"감지,",192
태아와,193
점검했다,194
회전식,195
조절,196
"크다""고",197
장착했다,198
km가량을,199
후끈,200
않다,201
100배가량,202
있고,203
패러다임을,204
4체와,205
‘활성산소종’이란,206
가닥,207
끊임없이,208
포리스트,209
발굴된,210
부족해,211
폐쇄성으로,212
고환의,213
"부도체,",214
일원이라는,215
활용할,216
시선을,217
"필요없다""면서",218
주행,219
작동할까,220
몸길이,221
띄게,222
착륙선,223
기능은,224
탐사를,225
찾으려는,226
노란색,227
자체적으로,228
10년간,229
3상을,230
학부생,231
9년,232
말이,233
흡연이,234
최단거리를,235
68.1㎏,236
단계는,237
눈,238
한국적인,239
체스를,240
발굴됩니다,241
지나가게,242
개발자,243
돌기처럼,244
지정했을,245
숫자만,246
턱에,247
붙여준다,248
파동,249
방해됨이,250
‘국제학술대회인,251
정보기술(IT),252
주목받고,253
상상도,254
스토피라는,255
태양전지에서는,256
밝히지,257
의존도가,258
인공물질)의,259
사물이나,260
길이가,261
8명은,262
머신러닝은,263
물리적인,264
'브이시도(V-Sido)'의,265
만나기,266
부족한,267
신경망은,268
16명의,269
새로운,270
경험상,271
운전대에서도,272
아닐,273
부모로부터,274
왔다,275
정확하게,276
뛰어나다는,277
감소했다,278
결과에,279
화면,280
치료제,281
산하,282
유전체교정,283
환자는,284
내는데,285
1983년,286
오하이오,287
발현을,288
내려쳐,289
1981년,290
2만장의,291
제시하며,292
잘못됐다고,293
채널은,294
‘연잎,295
현재,296
있었으며,297
2진수로,298
걸쳐서,299
사용으로,300
흡연자의,301
끈기,302
의외로,303
구현했다,304
스위치,305
시비가,306
부사장(마이크로소프트연구소,307
‘드론이,308
적절하게,309
전기,310
세계의,311
미세한,312
주제로,313
분석,314
진입한다,315
과제의,316
컴퓨터는,317
정체돼,318
제어권을,319
스텔스,320
전환,321
창조한,322
창출보다,323
제2의,324
하고,325
안,326
환자의,327
채운,328
마케팅에서,329
축적된,330
문장구조를,331
인간이나,332
통과할,333
염분,334
젖어,335
프로세싱하고,336
의미가,337
것”이라며,338
리서치,339
파악하고,340
제기되는,341
등장하는,342
들어오는,343
찾아내는,344
줄서기가,345
나사도,346
106명의,347
도움으로,348
않았지만,349
반사시키지,350
중요도가,351
있어야,352
공간과,353
활용범위가,354
앞당기고,355
전에는,356
필자는,357
소프트웨어는,358
흡수하지,359
미래,360
SLS(Space,361
물질에,362
예정이었다,363
2시,364
셈이다,365
말했다,366
플랫폼(Common,367
‘클러스터링’,368
자동차,369
9월14일자(논문명,370
연속,371
가능성이,372
생태계가,373
수행했습니다,374
움직임이,375
색으로,376
알려진,377
화성탐사선,378
쥐에게,379
개발자에게,380
연료가,381
사용하라고,382
헤어스타일이나,383
이용,384
기반으로,385
인류복지,386
방향을,387
공식을,388
조사,389
속도는,390
강조하는,391
10일,392
입력된,393
했기,394
"높이도록,",395
바퀴를,396
있게,397
당뇨병이나,398
접착,399
공전하기,400
끼친다,401
로봇을,402
없는,403
이용한다,404
지적이다,405
"있었지만,",406
취리히대,407
그에게,408
네이처,409
영(0)굴절률을,410
무기가,411
처분된,412
참석한,413
"""과거",414
질문과,415
보인다,416
우주기지에서,417
"무감독시험과,",418
'하이브리드',419
나아가야,420
메타물질,421
제외하면,422
부끄러운,423
2030년,424
초미세,425
구분할,426
걸,427
컴퓨터,428
동북아시아(C3c-M48,429
성공한,430
만들어,431
전자파와,432
연구자보다,433
대표적,434
될,435
스며들지,436
4년에,437
'USE1'은,438
각각,439
2007년,440
"달해,",441
물성이,442
필름이,443
보이게,444
국내에서는,445
높은,446
물질을,447
"29분이며,",448
적용될,449
산,450
갈피를,451
하플로그룹에,452
6200만,453
공격하는,454
서리맺힘도,455
쌍이방,456
이용해야,457
로터스,458
못했다,459
Z작전>의,460
주고,461
피,462
알프스,463
도입한,464
연구실,465
필름을,466
활성화된,467
측정하기,468
자연의,469
메모리로,470
관찰하면,471
가계의,472
칸,473
분석기를,474
28일,475
‘엑소마스(EXoMars)’,476
뉴,477
roots)에,478
정렬이,479
아직까지,480
내년,481
쓰기,482
인간과,483
접을,484
조짐이,485
번뜩이는,486
주목된다,487
음성학적,488
스페이스닷컴,489
모니터링해,490
월간,491
"일본,",492
"""많은",493
"생각한다""고",494
지구,495
한국의,496
고민이,497
VIP(특급),498
발굴에,499
사용해,500
집합체가,501
"아바타,",502
땅에,503
배열해서,504
목표물을,505
구동기술,506
드론이,507
“실패라고,508
귀중한,509
특징을,510
1주에,511
빅토르,512
늘어났다,513
포스텍은,514
팰로우십',515
발견할,516
단백질과,517
주장하곤,518
막을,519
고인골의,520
짓을,521
영장류,522
거쳐,523
Stem-piped,524
배,525
4진수의,526
때를,527
훨씬,528
공공연구기관에,529
어떤,530
서울대의,531
미국에서는,532
아이디어를,533
1969년,534
돌렸다,535
응답을,536
달리,537
영장류와,538
문화가,539
저장장치,540
의약품은,541
증가돼,542
지대에,543
수증기와,544
GRP78을,545
가계도를,546
눈이나,547
바꾸고,548
불가능한,549
출발해,550
도입해,551
스키아파렐리가,552
“앞으로,553
863프로그램)에,554
"3리터,",555
의료기술과,556
한국이,557
학습도,558
정모세포(정자로,559
이긴,560
DB에서,561
얻어,562
공공,563
안정된,564
"달,",565
국제우주정거장(ISS)에서,566
‘스키아파렐리’와,567
타원,568
길이는,569
"칼미크인,",570
합성하는,571
얼굴,572
20일,573
“일반,574
'USE1',575
발전시켰다,576
모자관계인,577
지원할,578
주관에,579
강의의,580
수주하기,581
핵심이다,582
죽는,583
전부가,584
'APC/C'에,585
△차세대,586
먹이를,587
기조연설자로,588
박범근,589
알파고,590
국회,591
현격하게,592
생물학,593
궤도선인,594
이미지를,595
석기처럼,596
“제어기술이,597
점),598
번개,599
활용하면,600
김경식,601
영상촬영용,602
원리를,603
상황,604
17년이,605
스페이스X의,606
곳에서,607
2016.10.20,608
의학계열로,609
작동되지,610
응용가능,611
이치와,612
선임연구원은,613
수석연구원은,614
이해를,615
사실성이,616
풀리는,617
시험비행에,618
인가만으로,619
소음속,620
엔지니어들은,621
전파할,622
질적,623
B,624
블로크는,625
위원회를,626
성호르몬인,627
기술은,628
공기가,629
입자가,630
달에,631
특이성(specificity)과,632
목소리도,633
44개,634
홀,635
이로써,636
제약을,637
범퍼,638
공군의,639
극한제어,640
나옵니다,641
것처럼,642
받을,643
실험에서는,644
진행하는,645
진화론을,646
light,647
"설치해,",648
늦춰주는,649
앉는,650
출제와,651
풀게,652
12년,653
부여해,654
48분께,655
발생하고,656
배열된,657
발전기'를,658
[마이크로소프트코리아,659
비젤은,660
대학에서,661
종전,662
연구에,663
구조물이,664
ITS의,665
중이다,666
상황에서,667
보낼,668
주삿바늘을,669
대학에서도,670
40~50대로,671
자율,672
매체,673
노벨위원회는,674
Khan)에,675
개발…광학·반도체,676
드론을,677
“대학,678
손상된,679
극복하는,680
"""고인골의",681
결정과,682
반드시,683
자유롭게,684
"총동원,",685
이해하는,686
미카,687
법을,688
크기는,689
목표를,690
26일이다,691
훔치는,692
전지는,693
화가,694
내걸고,695
프로핏,696
분석하도록,697
수도,698
기형처럼,699
예방하면,700
슈퍼맨이,701
미성숙으로,702
뉴호라이즌,703
"있다""고",704
실었던,705
뇌가,706
무덤양식과,707
이용한,708
"루빈스,",709
산화,710
온도와,711
그냥,712
R&D예산비중,713
`의료,714
후에나,715
대결에서,716
방,717
분리된,718
빛의,719
"있다면,",720
생체,721
도면에,722
단과대학,723
제공함으로서,724
범위를,725
보기까지,726
보인,727
기록으로,728
갖는,729
데이터베이스화해서,730
"9m,",731
운전자를,732
기계학습을,733
"세포),",734
붙이면,735
MRI,736
나노물질보다는,737
포스텍,738
“원숭이들의,739
로스쿨과,740
토대로,741
왕립과학원,742
키우지도,743
운반선을,744
얘기다,745
체질인류학적,746
오리온(Orion)의,747
햇빛은,748
차는,749
준비해왔다,750
개구리는,751
제약사,752
미친다”고,753
모습이,754
한국에,755
잠수함을,756
막대기로,757
역사적으로,758
패턴을,759
코드명으로,760
테이저가,761
한다는,762
매년,763
한편,764
열풍이,765
복합적으로,766
그들이,767
적습니다,768
연구예산이,769
플랫폼을,770
"클로킹,",771
사람들의,772
폐에,773
영역이,774
실리콘과,775
동반하고,776
클럽’이,777
고난을,778
일본인,779
착륙선을,780
인식한다,781
미소,782
플레이하는,783
Uba6-specific-E2(USE1),784
앞머리는,785
이후,786
상용화된,787
경험도,788
로켓만,789
펠로우십,790
좌고우면할,791
영향없는,792
“미국,793
자체가,794
연구비,795
데이터베이스(DB)와,796
급속충전을,797
세정,798
개최된,799
2006년,800
1주가,801
경쟁과,802
그림은,803
발사됐다,804
형태였다,805
매질'과,806
"혈우병,",807
가족의,808
로봇들로,809
복잡하고,810
마찰이,811
겉보기,812
활동이,813
것도,814
뿌리로,815
생성돼,816
막아,817
역설했다,818
지능적인,819
지원을,820
굴절,821
해체시키는,822
처리’가,823
커보이기,824
거친다,825
현실적으로,826
1999년,827
음파를,828
사용할,829
방대한,830
빛신호에,831
얼마나,832
교수(왼쪽)와,833
모양을,834
신비한,835
싶었다,836
바이오,837
연구성과실용화진흥원,838
93PF(페타플롭)의,839
나타난다’고,840
걸리는,841
환상을,842
비용을,843
작용뿐,844
속한다,845
System)로켓에,846
가족,847
숨졌다,848
AI로,849
마비를,850
이하로,851
충분히,852
검증했다,853
도구들과,854
손상돼,855
결과가,856
기능을,857
"영(0)굴절,",858
상태를,859
중입니다,860
궤도와,861
"양,",862
의자로,863
하드웨어,864
기술경영경제학회는,865
값비싼,866
줄면,867
드물지만,868
집,869
어려웠다,870
대다수,871
계열,872
10년에,873
프로파일을,874
검토,875
높다는,876
관련성이,877
노벨화학상,878
남의,879
대화다,880
만들었던,881
제압,882
양과,883
등재됐다,884
시장에,885
2주,886
울산의대,887
주사,888
계획,889
"룸바,",890
베르나르트,891
맨손,892
세계에서,893
조기에,894
논의할,895
개척할,896
카푸친원숭이들이,897
경제사회적,898
개발하는,899
Platform)을,900
가능할,901
내놓는다,902
집중을,903
저공비행,904
찬반,905
해결을,906
영국의,907
받기도,908
그럼에도,909
시대'라는,910
꼽혔다,911
태양은,912
10분의,913
Materials)’,914
29분부터,915
일자리,916
인상주의,917
생리적,918
화면이,919
하늘과,920
자세로,921
찾은,922
지원으로,923
오니시,924
정자와,925
흡연로봇을,926
최단,927
믿는다,928
답이,929
운전,930
진입장벽과,931
"지난해,",932
코팅하면,933
위협하는,934
확인돼,935
날들은,936
경단백질의,937
한국에너지기술연구원이,938
'사이언티픽,939
수많은,940
가진다,941
"것""이라며",942
"있다""며",943
기계적,944
출시,945
"DNA,",946
사망하는,947
저항력을,948
보고도,949
블로크가,950
"영굴절률,",951
탐색,952
덩어리가,953
슈퍼커패시터의,954
2체의,955
수집된,956
귀환캡슐이,957
결합한,958
벽에,959
잠수,960
지혈기능성,961
“오늘,962
오리온의,963
공동으로,964
본격,965
국제적으로,966
로택산이란,967
변환,968
변환이,969
기계학습,970
유발하는,971
세부적인,972
과제,973
테이저의,974
'바른,975
10여년,976
수밖에,977
궤도에,978
물질은,979
만들었다,980
읽어준다,981
김대중,982
열었다,983
미래형,984
합성법은,985
다음달,986
인쇄술로,987
‘새턴,988
자성이,989
거꾸로,990
화석(사진)이,991
코드'(Honor,992
에드바르트,993
산학,994
높였다,995
후계자를,996
문화기술대학원,997
개념의,998
운전자들은,999
28일(현지,1000
교수들을,1001
흐름,1002
항상성을,1003
화려한,1004
트레일러의,1005
17일에도,1006
의료적,1007
로체스터대,1008
정확히,1009
대기를,1010
피의자에게,1011
모습,1012
맞춰,1013
평했다,1014
유연성도,1015
배출하는,1016
일으키자,1017
사이에서는,1018
인접한,1019
로봇,1020
시스템이,1021
구조는,1022
운전자에게,1023
신장은,1024
"건담',",1025
수술,1026
유용할,1027
'네이처',1028
앞으로,1029
"""자기계발",1030
옥호남,1031
특이적,1032
시민단체,1033
각종,1034
2034년,1035
연구에서,1036
"개발,",1037
타지크인들인,1038
조,1039
지구를,1040
한쪽에,1041
후에,1042
Augmented,1043
카메라가,1044
닿으면,1045
알파고는,1046
독일에서,1047
바둑,1048
방식보다,1049
실은,1050
"질량밀도,",1051
연례,1052
자성상태의,1053
오토파일럿을,1054
이대연·존,1055
‘팰컨,1056
처음으로,1057
빈도나,1058
"프로젝트(2006~2008년,",1059
발견될,1060
그것은,1061
붙여,1062
홍합,1063
연구예산,1064
변형을,1065
것으로,1066
체의,1067
재현과,1068
꼬박,1069
"CT,",1070
어렵다,1071
눈썹을,1072
자르고,1073
수소,1074
이른바,1075
`은폐`할,1076
바퀴,1077
1위,1078
영,1079
갖는다,1080
토양인,1081
미래창조과학방송통신위원(국민의당)은,1082
과기부,1083
장기,1084
채취된,1085
지속되었다,1086
물의,1087
쉽지,1088
개발된,1089
자신들의,1090
염색체에서,1091
‘외날찍개’라고,1092
"""대학의",1093
대용량의,1094
화면에서,1095
10일자로,1096
사람,1097
구조가,1098
이해신,1099
현상은,1100
작동이,1101
부정맥이,1102
구조도,1103
마이클,1104
변환하는,1105
안에서,1106
2016)'에서,1107
충전,1108
섞여,1109
불가능했던,1110
주변에,1111
하죠,1112
5km에,1113
유실되는,1114
위협한다든가,1115
삼성전자가,1116
환자가,1117
지정해주면,1118
시도가,1119
마이크로소프트연구소는,1120
성공했다고,1121
해도,1122
담배를,1123
자료에서,1124
여왕'의,1125
넘기,1126
다형현상),1127
가까이,1128
녹이면,1129
살아있음을,1130
한국과학의,1131
`왜,1132
회복,1133
초미세로봇,1134
`텐서프로세싱유닛(TPU)`,1135
완치율도,1136
치매DTC융합연구단,1137
한·중·일,1138
형태”라고,1139
밀빌에서,1140
도전,1141
이론을,1142
건을,1143
의사도,1144
김선영,1145
보탰다,1146
"""이제",1147
운동성도,1148
수준은,1149
"감소하고,",1150
담당한다,1151
열린,1152
사용했던,1153
이름으로,1154
테이저에,1155
"도움""",1156
위원장을,1157
"""개인이",1158
의하면,1159
살피십시오.’,1160
교신이,1161
필요하다고,1162
미국과,1163
고환이,1164
450달러,1165
STR(성염색체인,1166
빛은,1167
까닭은,1168
가족에게는,1169
성서를,1170
예상했다,1171
책임자는,1172
아니다”라면서도,1173
날씨라는,1174
Neural,1175
'네이처,1176
280g으로,1177
조종간이다,1178
위에서,1179
스토피라,1180
형태적,1181
암,1182
치열하게,1183
단계에,1184
소금과,1185
건조시킨,1186
달라지는,1187
위해서,1188
위원은,1189
노무현,1190
제작자이며,1191
만들고자,1192
서대문구,1193
활용,1194
포함한,1195
공간인,1196
키트와,1197
돌아왔다,1198
생각을,1199
적극적이,1200
생명체가,1201
기술이다,1202
결합이,1203
가까워지는,1204
지속적으로,1205
GRP78은,1206
재탄생할,1207
해체되어,1208
세라다,1209
선보였다,1210
지탱하는,1211
웃는,1212
'코타나'의,1213
오리온을,1214
3배,1215
마이크로,1216
2020년에,1217
추정할,1218
개의,1219
20.5%로,1220
파동전파를,1221
뒷전이라는,1222
잡지,1223
만의,1224
성과는,1225
복용자,1226
문태현,1227
건강하게,1228
가능해,1229
묻지,1230
자발적으로,1231
제동장치가,1232
기네스북에,1233
원형(프로토타입)을,1234
불규칙하게,1235
아버지의,1236
분리,1237
감쪽같이,1238
"""기존",1239
생기며,1240
“단기성과,1241
매달릴,1242
한국과학기술원(KAIST),1243
제공=연합뉴스],1244
진전을,1245
배)이,1246
못했던,1247
한국인과,1248
국제우주정거장(ISS)로,1249
현재의,1250
발달로,1251
단백질(Cpf1)을,1252
친화적이고,1253
그러면,1254
“NASA와,1255
알츠하이머병은,1256
보여주기,1257
"된다""며",1258
양측,1259
수십,1260
임상시험,1261
IBS가,1262
뇌혈관,1263
대한,1264
제작한다고,1265
생검바늘,1266
"머리카락색,",1267
지구의,1268
민낯,1269
"물리적,",1270
78.8%는,1271
유전,1272
시간이,1273
박,1274
도움이,1275
전문,1276
그는,1277
특정,1278
애니메이션,1279
조작할,1280
몽골시대(12~13세기),1281
과도한,1282
‘을’과,1283
혈액,1284
이용하는,1285
헬리콥터는,1286
하늘의,1287
강한,1288
경쟁력을,1289
건강이,1290
죽게,1291
모니터링하면서,1292
없다”고,1293
발사된,1294
착륙했다고,1295
후속,1296
스케치,1297
토양환경스트레스에,1298
구현하는,1299
캐슬린,1300
가지도록,1301
신촌캠퍼스에서,1302
연출,1303
강정구,1304
속도로,1305
발현되는,1306
연료,1307
긴,1308
창시한,1309
경우가,1310
마이크·스피커는,1311
특허출원한,1312
식물,1313
기억력이,1314
가까웠거나,1315
촉진해,1316
집단에서,1317
일정을,1318
밝혀냈다,1319
카메라,1320
Queen’s,1321
효과’를,1322
이번보다,1323
원하는,1324
밑에,1325
물질들이,1326
로봇이,1327
"회족,",1328
전체,1329
유럽우주국(ESA)은,1330
생식기관에,1331
혈관,1332
접근하는데,1333
“발화자와,1334
“좋은,1335
반복되는,1336
생산자로,1337
티탄산,1338
ESA는,1339
폐를,1340
심지어,1341
"중학교,",1342
기존과,1343
채지,1344
전했습니다,1345
모형을,1346
신경망,1347
흡연로봇이,1348
인근,1349
이상의,1350
앞설까,1351
중국인,1352
부분월식이,1353
소셜미디어,1354
사오려고,1355
나라가,1356
작동시킨,1357
한국항공우주연구원,1358
14일,1359
촉매와,1360
평평한,1361
Y,1362
장치에,1363
그린,1364
말합니다,1365
척추동물,1366
연구제도,1367
국내외,1368
단기,1369
지카바이러스의,1370
주민이,1371
카푸친원숭이는,1372
낮추거나,1373
의도를,1374
실험실도,1375
날짜는,1376
'글리백'이,1377
5년간,1378
계속,1379
11월호에서,1380
원숭이가,1381
물건을,1382
시대에서는,1383
줄여줄,1384
불꽃놀이에,1385
연구진에,1386
풀이,1387
"발견,",1388
파동에너지,1389
신약개발,1390
구속,1391
기계적으로,1392
산업화가,1393
발생한다는,1394
담은,1395
계면(결정과,1396
단초가,1397
빠르고,1398
선,1399
앉으면,1400
마이크로미터(㎛)와,1401
'어드밴스드,1402
게임기,1403
과거에도,1404
차량,1405
발표,1406
아주대,1407
염색체에,1408
인식과,1409
열악한,1410
매니저는,1411
지카바이러스를,1412
최소화하는,1413
DJI의,1414
사람들에게,1415
가지고,1416
슈퍼문…서울에선,1417
한쪽만,1418
음성(“장애물입니다,1419
와이즈,1420
경쟁,1421
고환을,1422
번에,1423
지능행동을,1424
아프리카발톱개구리가,1425
형성했다,1426
파리채를,1427
"뚜렷했고,",1428
크로커,1429
40대,1430
제대로,1431
설명했습니다,1432
궁극적으로,1433
다량,1434
송유관,1435
연령은,1436
모바일,1437
달의,1438
매질과,1439
진화,1440
나타난다”며,1441
뜻한다,1442
못하다는,1443
구현하면서도,1444
성분을,1445
합쳐지면서,1446
울퉁불퉁한,1447
현실적인,1448
물결이,1449
드론(무인,1450
것은,1451
‘로켓,1452
기술을,1453
컴퓨터를,1454
도움을,1455
도구를,1456
체결해,1457
목적어·조사·서술어,1458
유전자조작을,1459
기억력과,1460
자유롭지,1461
황금씨족,1462
국적을,1463
발표했다고,1464
'나선형,1465
독한,1466
없이도,1467
민감성(sensitivity)을,1468
생명과학계에서,1469
재료,1470
수상자도,1471
관련해,1472
흡수합니다,1473
과거,1474
마찰력을,1475
만들어져야,1476
정도인,1477
입증했다고,1478
이중나선,1479
강의하는,1480
일본이,1481
35만6509㎞로,1482
들어가면,1483
4가지,1484
`원자`로,1485
"확인했다""고",1486
선별할,1487
66.9%는,1488
유사한지,1489
다음과,1490
입자,1491
사이에,1492
의자,1493
완전히,1494
과정도,1495
에너지를,1496
김문주,1497
바가,1498
"필요하다""며",1499
개발돼,1500
광화문의,1501
보트,1502
원시인류가,1503
개기일식은,1504
상호작용은,1505
응급조치를,1506
튕겨내도록,1507
가량,1508
업데이트,1509
이해→자연어,1510
화면에,1511
타일의,1512
분석할,1513
사진과,1514
"받는데,",1515
우주과학은,1516
할,1517
내부에는,1518
무력화하면서도,1519
태양풍을,1520
감소했으며,1521
암세포만,1522
아닌,1523
남성호르몬과,1524
지점에서,1525
것’으로,1526
대신,1527
그다음,1528
주장,1529
나오지,1530
5종의,1531
밝혀냄으로써,1532
구성물의,1533
컴퓨터학과,1534
투서,1535
관련,1536
건강한,1537
타인과,1538
지혈할,1539
스마트폰이,1540
생물학적으로는,1541
5체(남성,1542
뜨는,1543
환원,1544
위험을,1545
인공지능(AI)을,1546
"일본인,",1547
몽골인입니다,1548
lung,1549
고환,1550
백금,1551
폭죽으로,1552
합작으로,1553
전이되면서,1554
원리,1555
"아데닌(A),",1556
왜곡시키지,1557
재교육·직업교육을,1558
충전을,1559
교수,1560
수단과,1561
훈련을,1562
좁은,1563
인공지능(AI)과의,1564
늘어납니다,1565
매질은,1566
마련했다고,1567
인지한다,1568
파악됐다.잎이,1569
메타물질은,1570
표적을,1571
증명했습니다,1572
2016’에서,1573
없다,1574
이뤄진다.처치,1575
없고,1576
‘차기,1577
진동시킨다,1578
기성품,1579
사용자의,1580
"1만2914명,",1581
장점을,1582
연료전지는,1583
육성하겠다는,1584
activates,1585
글자를,1586
보호층'을,1587
일대의,1588
채로,1589
임의의,1590
주목했다,1591
목표,1592
논문,1593
제작된,1594
더러워지지,1595
달라붙는다,1596
쌓여,1597
슈퍼컴퓨터로,1598
'피어티칭',1599
중요하다,1600
햇빛을,1601
몽골제국,1602
of,1603
잡음이,1604
피겨스케이터들이,1605
증명되고,1606
그리는,1607
다니는,1608
보기에도,1609
"만들어졌으며,",1610
연구개발,1611
10㎝,1612
짧은,1613
대표작,1614
뛰어들고,1615
발표했으나,1616
로봇은,1617
'root-brain',1618
6개월간,1619
전송하는,1620
발견됐지만,1621
태양활동관측위성(SDO)이,1622
참여하고,1623
다닐,1624
해와,1625
좀,1626
돌아온,1627
카메라로,1628
관계에,1629
쏘면,1630
기동대에서도,1631
모사하는,1632
"""아프리카발톱개구리는",1633
연구과제를,1634
막고,1635
피가,1636
돌기를,1637
앉아서,1638
행사는,1639
금,1640
크기로,1641
연구참여,1642
헬리콥터처럼,1643
최근호의,1644
물론,1645
"△고굴절률,",1646
X’라는,1647
분할,1648
과학고등학교,1649
2009년,1650
"시스템,",1651
된다,1652
국한된다고,1653
연료전지를,1654
여부가,1655
출력은,1656
공룡이다,1657
바라는,1658
환각,1659
활성화시켜,1660
지난,1661
투자,1662
물체를,1663
빈도로,1664
소속,1665
자석이,1666
시각,1667
양심에,1668
제시한,1669
되도록,1670
발표했다,1671
가설의,1672
토론을,1673
과학기술자문회의에서,1674
기원과,1675
<키트>처럼,1676
먼,1677
타원형이라,1678
어답터들은,1679
의사소통하듯,1680
개조했다,1681
중반에,1682
시각세포들이,1683
월식의,1684
산란광,1685
'인공'(Artificial)이,1686
쌍이방성과,1687
소모가,1688
총괄,1689
일식,1690
기대한다,1691
개인,1692
현상,1693
관성에,1694
‘초소수성’이라고,1695
분석한,1696
박근혜,1697
수,1698
차가,1699
API로,1700
물리학자,1701
생성될,1702
개발해,1703
동작으로,1704
과학기술특성화대,1705
100%는,1706
과학과,1707
조절에,1708
주위를,1709
받아들이고,1710
진행할,1711
"남아있다""고",1712
믿음을,1713
입원,1714
정상에,1715
획기적인,1716
내는,1717
이뤄져,1718
알,1719
영화,1720
조종해,1721
필요한지,1722
어드밴시스'(Science,1723
눈에,1724
구분한,1725
명왕성,1726
않게,1727
신경망처럼,1728
관측도,1729
개기일식이라,1730
"이바니쉰,",1731
노력이,1732
방법은,1733
생산하기를,1734
해결하기,1735
기회가,1736
"대사,",1737
발전,1738
있다고,1739
스마트폰·노트북·전기차,1740
밝혔다”며,1741
나온,1742
부계,1743
모습을,1744
이사장(전,1745
교육부,1746
2체)는,1747
내장돼,1748
동일한,1749
비명을,1750
방지,1751
상염색체들과,1752
"결과,",1753
기록하면,1754
단순히,1755
추정했다,1756
IT(정보기술),1757
원격공간에,1758
듣는,1759
하며,1760
상황에서는,1761
미세로봇’,1762
주장했다,1763
인지의,1764
물,1765
매질의,1766
학계에서는,1767
경찰,1768
비브랩스(VIV,1769
회사들은,1770
잠수함,1771
중상자,1772
흔적을,1773
자동차와,1774
시정하는,1775
페브로스카이트의,1776
65세,1777
내,1778
매질을,1779
테스토스테론을,1780
Molecular,1781
"개발했다""며",1782
271만명으로,1783
"역사학적,",1784
일입니다,1785
작년,1786
"미국,",1787
후,1788
일환인,1789
기치로,1790
무리가,1791
이리저리,1792
인공지능,1793
500개의,1794
환경을,1795
일본인이,1796
준비할,1797
조사는,1798
Y-STR,1799
"그렸는데,",1800
각광을,1801
떠나는,1802
바꾸자는,1803
11월,1804
75mg,1805
상용화는,1806
기초과학이,1807
필요가,1808
여기,1809
"가뭄,",1810
칭찬,1811
"""프로젝트",1812
번개는,1813
학술지에,1814
"위,",1815
정반대편에,1816
환자나,1817
대학원생은,1818
무인으로,1819
되찾기,1820
의심하기,1821
모계가,1822
Neuman,1823
물질특성,1824
최,1825
성과라,1826
전기적,1827
활용되고,1828
공간도,1829
것이,1830
초전도,1831
2개의,1832
프로그램에,1833
2030년이다,1834
친구와,1835
회절한계보다,1836
시각을,1837
“테이저에,1838
임지선,1839
개를,1840
사람으로,1841
변동시키는,1842
빨간색(파브알부민)과,1843
등에서,1844
